row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
EVENT,A012,,,8273228,,,,,,,,NEW_SESSION,
EVENT,A012,1,,8274569,,,,,,,,START,
DATA,A012,1,1,8274669,-0.3503,-0.3041,0.9157,32.5317,-27.0996,-9.7656,1.0265,,
DATA,A012,1,2,8274769,-0.3236,-0.3994,0.8925,80.7495,42.4194,4.6387,1.0300,,
DATA,A012,1,3,8274869,-0.3368,-0.2221,0.8862,35.2783,9.8267,3.2349,0.9737,,
DATA,A012,1,4,8274969,-0.3319,-0.1367,0.9267,13.1836,3.1738,3.9673,0.9938,,
DATA,A012,1,5,8275069,-0.3549,-0.2062,1.0161,35.9497,-60.6079,-31.1890,1.0958,,
DATA,A012,1,6,8275169,-0.2626,-0.0500,0.8911,-4.6997,42.4805,4.5166,0.9303,,
DATA,A012,1,7,8275269,-0.3322,-0.1188,0.9382,-12.3901,32.4097,7.0190,1.0023,,
DATA,A012,1,8,8275369,-0.4110,-0.0707,0.8771,-12.0850,32.5928,8.4229,0.9713,,
DATA,A012,1,9,8275469,-0.3405,-0.1799,0.9894,14.7095,2.4414,-22.3389,1.0617,,
EVENT,A012,1,,8275506,,,,,,,,STOP,9
EVENT,A012,2,,8276303,,,,,,,,START,
DATA,A012,2,1,8276403,-0.3437,-0.0766,0.9367,6.8359,0.1831,3.4180,1.0007,,
DATA,A012,2,2,8276503,-0.3354,-0.0473,0.9711,6.3477,10.7422,0.5493,1.0285,,
DATA,A012,2,3,8276603,-0.3158,-0.0512,0.9348,4.5166,-3.9062,2.5024,0.9880,,
DATA,A012,2,4,8276703,-0.2660,-0.0500,0.9414,4.8218,-5.4932,0.0000,0.9795,,
DATA,A012,2,5,8276803,-0.3019,-0.0422,0.9426,6.7749,-6.7749,-0.1221,0.9906,,
DATA,A012,2,6,8276903,-0.2982,-0.0146,0.9301,0.3662,-5.1270,0.1221,0.9769,,
DATA,A012,2,7,8277003,-0.3173,-0.0273,0.9252,4.2114,-3.3569,-3.2349,0.9785,,
DATA,A012,2,8,8277103,-0.3039,-0.0051,0.9343,11.1694,-4.2114,-0.9155,0.9825,,
DATA,A012,2,9,8277203,-0.2758,0.0186,0.9431,2.3804,7.0801,-4.6997,0.9827,,
