row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
EVENT,A001,,,,,,,,,,,NEW_SESSION,
EVENT,A001,1,,48887,,,,,,,,START,
DATA,A001,1,1,49308,0.5148,0.1536,0.8275,-0.6714,-6.3477,5.8594,0.9866,,
DATA,A001,1,2,49415,0.5414,-0.0198,0.7811,-2.6855,-5.2490,3.1738,0.9506,,
DATA,A001,1,3,49515,0.5544,0.0462,0.8265,3.3569,-0.1831,-2.4414,0.9963,,
DATA,A001,1,4,49615,0.5356,0.0689,0.8145,-1.8311,2.7466,0.3052,0.9773,,
DATA,A001,1,5,49715,0.5446,0.0796,0.8292,-1.0986,1.8921,0.4883,0.9952,,
DATA,A001,1,6,49815,0.5685,0.0513,0.8365,-2.0752,-0.1831,-0.4883,1.0127,,
DATA,A001,1,7,49915,0.5546,0.0679,0.8126,-3.1738,-1.4648,1.5259,0.9862,,
DATA,A001,1,8,50015,0.5524,0.0364,0.8280,-7.0801,0.8545,6.2866,0.9960,,
DATA,A001,1,9,50120,0.5449,0.0269,0.8304,-1.2817,1.0376,-0.7324,0.9936,,
DATA,A001,1,10,50220,0.5439,0.0342,0.8214,-0.6714,-5.2490,2.0142,0.9857,,
DATA,A001,1,11,50320,0.5441,0.0376,0.8219,-4.0283,-7.4463,1.9531,0.9864,,
DATA,A001,1,12,50420,0.5588,0.0193,0.8197,-10.2539,-6.8970,2.8687,0.9922,,
DATA,A001,1,13,50520,0.5834,-0.0674,0.7716,-12.1460,-11.3525,4.2114,0.9697,,
DATA,A001,1,14,50620,0.6450,-0.0581,0.7872,-26.3062,-18.9819,12.0850,1.0193,,
DATA,A001,1,15,50720,0.6672,-0.0950,0.7767,-17.3340,-23.3765,11.7798,1.0283,,
DATA,A001,1,16,50825,0.6325,-0.0845,0.7169,-2.5024,-16.0522,4.9438,0.9598,,
DATA,A001,1,17,50925,0.6967,-0.1142,0.7086,-1.5869,-17.1509,4.6387,1.0003,,
DATA,A001,1,18,51025,0.7140,-0.0854,0.6893,1.7090,-20.5078,-1.5259,0.9961,,
DATA,A001,1,19,51125,0.7392,-0.0776,0.6405,1.8311,-21.2402,1.8311,0.9811,,
DATA,A001,1,20,51225,0.7668,-0.0349,0.6158,3.1738,-14.9536,-3.6621,0.9841,,
DATA,A001,1,21,51326,0.7663,-0.0757,0.6305,-2.4414,0.1831,-3.2959,0.9952,,
DATA,A001,1,22,51426,0.7543,-0.0600,0.6190,-2.9907,-9.5215,-1.0986,0.9776,,
DATA,A001,1,23,51526,0.7839,-0.1023,0.6058,-1.6479,-13.6719,2.5635,0.9960,,
DATA,A001,1,24,51628,0.7885,-0.0828,0.5733,-4.0894,-8.7891,2.8076,0.9784,,
DATA,A001,1,25,51728,0.8195,-0.1003,0.5941,-3.1738,-5.5542,2.0142,1.0172,,
DATA,A001,1,26,51831,0.8366,-0.0578,0.5892,-9.1553,-3.3569,2.1362,1.0249,,
DATA,A001,1,27,51931,0.8283,-0.1133,0.5323,-16.6626,-16.5405,15.0757,0.9911,,
DATA,A001,1,28,52031,0.7809,-0.0727,0.4693,55.6030,39.0625,-5.6763,0.9140,,
EVENT,A001,1,,52117,,,,,,,,STOP,28
EVENT,A001,2,,54109,,,,,,,,START,
