experiment_id,device_id,session_uid,recording_run_id,device_session_id,record_id,window_idx,window_start_ms,window_end_ms,sample_count,sample_rate_hz,movement_type,movement_label,subject_id,acc_norm_mean,acc_norm_std,acc_norm_max,acc_norm_min,acc_norm_range,acc_zcr,ax_std,ax_mean,ay_std,ay_mean,az_std,az_mean,gyro_norm_mean,gyro_norm_std,gyro_norm_max,gx_std,gy_std,gz_std
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,136,136414,138414,200,100.0,various_movements,последовательность разных движений,child_01,1.044,0.2955,1.6112,0.3923,1.2189,8.5,0.3233,0.6948,0.1361,-0.3706,0.2133,0.6234,80.29,36.94,174.34,33.3515,62.4147,51.7541
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,137,136914,138914,200,100.0,various_movements,последовательность разных движений,child_01,1.0513,0.3054,1.6112,0.3923,1.2189,8.5,0.3324,0.7475,0.1322,-0.3433,0.2254,0.5859,79.9,34.47,174.34,32.4532,61.4247,51.9957
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,138,137414,139414,200,100.0,various_movements,последовательность разных движений,child_01,1.0538,0.3269,1.7986,0.3923,1.4063,6.5,0.338,0.7679,0.1188,-0.3089,0.2764,0.5723,85.55,36.72,240.21,36.2436,68.3211,51.6346
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,139,137914,139914,200,100.0,various_movements,последовательность разных движений,child_01,1.0485,0.3276,2.0781,0.3923,1.6858,7.5,0.357,0.7621,0.1122,-0.3137,0.2835,0.554,82.12,34.48,240.21,36.3232,64.7821,47.3366
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,140,138414,140414,200,100.0,various_movements,последовательность разных движений,child_01,1.0563,0.3183,2.0781,0.4064,1.6717,7.5,0.3923,0.7388,0.1065,-0.3425,0.2891,0.5524,88.92,38.32,240.21,34.874,73.332,50.5264
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,141,138914,140914,200,100.0,various_movements,последовательность разных движений,child_01,1.0755,0.3215,2.0781,0.4957,1.5824,7.5,0.4399,0.7341,0.1104,-0.3484,0.3602,0.5141,102.26,53.72,331.15,39.1634,94.1579,53.5524
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,142,139414,141414,200,100.0,various_movements,последовательность разных движений,child_01,1.036,0.3261,2.0781,0.2548,1.8233,9.0,0.4625,0.7204,0.1164,-0.3397,0.3873,0.4095,139.98,104.39,545.91,65.5384,112.2376,110.3607
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,143,139914,141914,200,100.0,various_movements,последовательность разных движений,child_01,1.1385,0.4617,2.5478,0.2548,2.293,7.5,0.8737,0.3387,0.6373,-0.0327,0.4228,0.2127,241.09,186.36,725.71,78.4787,191.6463,191.4501
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,144,140414,142414,200,100.0,various_movements,последовательность разных движений,child_01,1.2172,0.4798,2.5478,0.2548,2.293,7.0,0.9247,0.0914,0.7629,0.3368,0.3909,0.011,318.43,230.28,1140.37,83.6233,310.0487,198.4597
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,145,140914,142914,200,100.0,various_movements,последовательность разных движений,child_01,1.1938,0.4749,2.5478,0.2548,2.293,5.5,0.7684,-0.175,0.6969,0.6722,0.2988,-0.0541,327.49,222.87,1140.37,89.1264,305.1657,202.1197
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,146,141414,143414,200,100.0,various_movements,последовательность разных движений,child_01,1.2659,0.4254,2.5478,0.344,2.2038,4.5,0.5776,-0.4114,0.4329,1.0156,0.2394,-0.0661,293.22,233.98,1140.37,72.5004,299.0853,196.6462
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,147,141914,143914,200,100.0,various_movements,последовательность разных движений,child_01,1.1561,0.2999,2.1724,0.6987,1.4737,3.5,0.3741,-0.2434,0.2618,1.0576,0.1904,-0.0635,220.09,197.88,1140.37,61.0062,261.0429,123.6601
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,148,142414,144414,200,100.0,various_movements,последовательность разных движений,child_01,1.1017,0.2902,2.3307,0.6987,1.632,3.5,0.2247,-0.2586,0.2725,1.0418,0.1425,-0.0253,151.78,90.93,498.69,55.895,97.185,132.2669
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,149,142914,144914,200,100.0,various_movements,последовательность разных движений,child_01,1.1267,0.28,2.3307,0.7315,1.5992,3.5,0.2397,-0.2589,0.2588,1.0623,0.1492,-0.0751,150.14,90.33,498.69,56.7437,102.0715,127.6528
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,150,143414,145414,200,100.0,various_movements,последовательность разных движений,child_01,1.1062,0.2987,2.3307,0.7315,1.5992,4.0,0.2546,-0.2775,0.2686,1.0366,0.1071,-0.1134,160.68,96.78,498.69,59.2476,97.1632,146.332
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,151,143914,145914,200,100.0,various_movements,последовательность разных движений,child_01,1.1252,0.2968,2.3307,0.7315,1.5992,4.0,0.2463,-0.2947,0.2707,1.0525,0.1086,-0.1177,141.66,88.71,498.69,53.5559,88.1749,130.9613
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,152,144414,146414,200,100.0,various_movements,последовательность разных движений,child_01,1.0776,0.2448,1.7393,0.7373,1.002,4.5,0.1558,-0.2633,0.2374,1.0221,0.1417,-0.0798,121.27,76.25,327.81,42.6806,64.458,117.7889
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,153,144914,146914,200,100.0,various_movements,последовательность разных движений,child_01,1.0671,0.2389,1.7393,0.7373,1.002,5.0,0.1342,-0.3053,0.233,1.0057,0.1326,-0.0363,103.68,70.95,301.15,35.0514,49.4368,107.4269
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,154,145414,147414,200,100.0,various_movements,последовательность разных движений,child_01,1.0447,0.2029,1.7016,0.7373,0.9643,5.5,0.1312,-0.3125,0.204,0.9789,0.1315,-0.0214,88.7,47.22,224.09,21.5108,56.0079,76.3977
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,155,145914,147914,200,100.0,various_movements,последовательность разных движений,child_01,1.0244,0.1815,1.5768,0.7629,0.8139,6.5,0.1111,-0.359,0.1784,0.9484,0.0987,0.0117,81.04,40.64,153.87,20.5471,57.8749,65.2555
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,156,146414,148414,200,100.0,various_movements,последовательность разных движений,child_01,1.0372,0.1737,1.5768,0.7629,0.8139,8.0,0.1212,-0.3564,0.1718,0.9634,0.0804,0.0045,84.65,43.11,172.71,21.7435,67.8013,61.7242
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,157,146914,148914,200,100.0,various_movements,последовательность разных движений,child_01,1.0034,0.1527,1.5768,0.717,0.8598,8.5,0.1313,-0.323,0.1508,0.9381,0.074,0.0163,86.25,37.21,172.71,26.6678,78.769,41.9262
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,158,147414,149414,200,100.0,various_movements,последовательность разных движений,child_01,1.0145,0.1449,1.5768,0.717,0.8598,9.0,0.1086,-0.2788,0.143,0.9651,0.0936,-0.0041,81.35,38.38,172.71,25.6032,78.7813,34.0864
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,159,147914,149914,200,100.0,various_movements,последовательность разных движений,child_01,0.9863,0.1324,1.3005,0.6375,0.663,9.5,0.1606,-0.2776,0.1354,0.9229,0.1249,0.0421,98.33,50.44,247.54,46.3551,91.3031,38.6801
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,160,148414,150414,200,100.0,various_movements,последовательность разных движений,child_01,0.9926,0.1588,1.391,0.6375,0.7535,8.5,0.2326,-0.3853,0.2032,0.8184,0.2618,0.1682,98.96,47.48,247.54,53.8044,84.3335,37.7123
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,161,148914,150914,200,100.0,various_movements,последовательность разных движений,child_01,1.0108,0.1762,1.6817,0.6375,1.0442,11.0,0.2656,-0.5066,0.2877,0.6609,0.3292,0.3126,88.83,50.54,247.54,46.7642,69.8273,36.3616
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,162,149414,151414,200,100.0,various_movements,последовательность разных движений,child_01,1.0048,0.165,1.6817,0.6375,1.0442,10.5,0.2335,-0.6446,0.2321,0.5059,0.2338,0.4498,74.41,57.85,247.54,43.1199,64.7897,31.0354
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,163,149914,151914,200,100.0,various_movements,последовательность разных движений,child_01,1.0172,0.1406,1.6817,0.6609,1.0208,13.0,0.1437,-0.7525,0.1435,0.3895,0.1574,0.5201,38.47,37.64,135.2,33.9097,30.9744,19.8695
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,164,150414,152414,200,100.0,various_movements,последовательность разных движений,child_01,1.0046,0.0995,1.6817,0.6907,0.991,14.0,0.1164,-0.7967,0.0701,0.3329,0.1375,0.486,20.56,25.74,113.22,7.2989,25.7545,12.4932
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,165,150914,152914,200,100.0,various_movements,последовательность разных движений,child_01,0.9939,0.0139,1.0338,0.9515,0.0823,14.0,0.0286,-0.8215,0.0179,0.3475,0.0258,0.4366,9.74,6.67,25.05,3.7623,9.1009,4.8211
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,166,151414,153414,200,100.0,various_movements,последовательность разных движений,child_01,1.0525,0.1715,1.6629,0.7495,0.9134,14.5,0.1626,-0.8223,0.1385,0.3955,0.1527,0.4853,27.4,37.92,168.41,17.6976,29.5718,30.1078
EXP15,m5-01,EXP15_m5-01_A_A001,A,A001,1,167,151914,153914,200,100.0,various_movements,последовательность разных движений,child_01,1.0219,0.1963,1.6629,0.4979,1.165,13.0,0.304,-0.6846,0.1734,0.3586,0.2018,0.5677,48.7,47.58,195.05,20.5627,43.6771,38.7131
