row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
EVENT,A001,,,19778,,,,,,,,NEW_SESSION,
EVENT,A001,,,22755,,,,,,,,NEW_SESSION,
EVENT,A001,1,,67390,,,,,,,,START,
DATA,A001,1,1,67413,0.1925,0.3190,1.0459,5.3711,0.6104,15.2588,1.1103,,
DATA,A001,1,2,67424,0.2284,0.3137,1.0047,5.5542,1.3428,19.3481,1.0770,,
DATA,A001,1,3,67434,0.2518,0.2917,0.9510,4.0283,5.5542,19.5923,1.0261,,
DATA,A001,1,4,67444,0.3016,0.2741,0.8794,7.2021,15.4419,19.1650,0.9693,,
DATA,A001,1,5,67454,0.3163,0.3102,0.8396,6.6528,22.6440,21.1792,0.9493,,
DATA,A001,1,6,67464,0.3311,0.3557,0.7950,8.5449,39.9170,22.0337,0.9317,,
DATA,A001,1,7,67474,0.3905,0.2331,0.7168,11.6577,45.2271,25.6958,0.8489,,
DATA,A001,1,8,67484,0.1449,0.2770,0.8616,37.7197,36.6211,25.2075,0.9166,,
DATA,A001,1,9,67494,0.1390,0.3210,0.8811,36.3159,40.0391,23.5596,0.9480,,
DATA,A001,1,10,67504,0.1436,0.3139,0.9290,29.7241,34.9121,28.1372,0.9911,,
DATA,A001,1,11,67514,0.1275,0.2995,0.9336,24.4141,31.1279,23.0103,0.9888,,
DATA,A001,1,12,67524,0.1444,0.2839,0.9305,22.5830,21.7285,18.3716,0.9835,,
DATA,A001,1,13,67534,0.1961,0.2822,0.9212,23.6206,19.8975,20.0195,0.9832,,
DATA,A001,1,14,67544,0.2401,0.2932,0.9349,25.1465,25.3296,20.8740,1.0087,,
DATA,A001,1,15,67554,0.2198,0.3251,0.9363,20.3857,33.8135,20.0806,1.0152,,
DATA,A001,1,16,67564,0.2027,0.3222,0.9395,17.2729,37.9639,19.8364,1.0137,,
DATA,A001,1,17,67574,0.1351,0.2824,0.9214,20.2637,38.0249,17.0288,0.9732,,
DATA,A001,1,18,67584,0.1175,0.2883,0.9092,25.4517,32.1045,17.6392,0.9610,,
DATA,A001,1,19,67594,0.1456,0.3312,0.8963,32.3486,21.9727,22.1558,0.9666,,
DATA,A001,1,20,67604,0.1759,0.3561,0.8848,32.4097,18.8599,24.7803,0.9699,,
DATA,A001,1,21,67614,0.1725,0.3452,0.8592,31.7383,20.8740,21.6064,0.9418,,
