row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
EVENT,A001,,,32413,,,,,,,,NEW_SESSION,
EVENT,A001,1,,304186,,,,,,,,START,
DATA,A001,1,1,304286,-0.0504,0.4527,0.8475,-8.9111,-5.0049,11.5356,0.9621,,
DATA,A001,1,2,304386,-0.0875,0.4402,0.8621,-0.9766,-18.1885,14.5874,0.9720,,
DATA,A001,1,3,304486,-0.0983,0.5296,0.8853,-2.9907,-12.2681,7.1411,1.0363,,
DATA,A001,1,4,304586,-0.0648,0.4502,0.8731,-1.2817,-9.0332,12.3901,0.9845,,
DATA,A001,1,5,304686,-0.0778,0.4810,0.8651,-3.5400,-12.3901,9.0332,0.9928,,
DATA,A001,1,6,304786,-0.0756,0.4881,0.8507,0.2441,-12.8174,12.9395,0.9836,,
DATA,A001,1,7,304886,-0.1322,0.4187,0.8272,21.4233,-8.7280,24.8413,0.9365,,
DATA,A001,1,8,304986,-0.1029,0.5032,0.8431,5.7983,-18.3716,22.8271,0.9872,,
DATA,A001,1,9,305086,-0.0851,0.5615,0.8165,-7.2021,-4.8218,30.7617,0.9946,,
DATA,A001,1,10,305186,-0.0690,0.5708,0.8289,-7.0190,7.9956,45.6543,1.0088,,
DATA,A001,1,11,305286,-0.0773,0.6206,0.8177,-1.9531,14.4653,64.0869,1.0295,,
DATA,A001,1,12,305386,0.1044,0.7420,0.6055,-5.7373,146.3623,118.1030,0.9634,,
DATA,A001,1,13,305486,-0.2394,0.8577,0.4014,-14.0381,242.7368,157.1655,0.9768,,
DATA,A001,1,14,305586,-0.2272,1.1028,0.1751,-42.2974,191.4673,182.6172,1.1395,,
DATA,A001,1,15,305686,-0.2013,0.9160,0.1964,-7.2632,195.6177,205.3833,0.9582,,
DATA,A001,1,16,305786,-0.2709,1.1714,-0.0453,-21.1182,332.8247,275.6958,1.2032,,
DATA,A001,1,17,305886,-0.5075,1.2124,-0.3107,-39.6118,434.0820,219.9707,1.3506,,
DATA,A001,1,18,305986,-0.3754,0.7681,-0.1452,12.3291,53.1616,87.0972,0.8671,,
DATA,A001,1,19,306086,-0.2633,0.9080,0.1983,81.9702,8.1787,1.4648,0.9660,,
DATA,A001,1,20,306186,-0.2951,1.4165,0.6834,78.5522,95.7031,36.9263,1.6002,,
DATA,A001,1,21,306286,-0.2255,1.2561,0.5750,-34.9121,148.7427,6.0425,1.3998,,
DATA,A001,1,22,306386,-0.2333,1.1519,0.1554,-108.8867,20.5688,-67.9321,1.1855,,
DATA,A001,1,23,306486,-0.1698,0.9881,0.0238,-93.8110,80.2612,-102.4170,1.0028,,
DATA,A001,1,24,306586,-0.2365,0.6480,-0.0353,-53.2837,52.8564,-31.4331,0.6907,,
DATA,A001,1,25,306686,-0.2274,0.7586,0.0216,-5.9204,-3.9062,85.3882,0.7922,,
DATA,A001,1,26,306786,-0.2804,1.1387,0.1536,25.6348,-5.4321,155.7007,1.1827,,
DATA,A001,1,27,306886,-0.1693,0.6775,0.4886,15.8081,-15.3198,134.8267,0.8523,,
DATA,A001,1,28,306986,-0.3644,1.1807,0.4747,12.2070,-95.4590,102.7222,1.3237,,
DATA,A001,1,29,307086,0.0675,0.9568,0.0472,-26.9775,-109.4360,2.3804,0.9603,,
DATA,A001,1,30,307186,-0.2777,0.8482,0.1141,-4.6997,-113.2812,-29.0527,0.8997,,
