row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
EVENT,A001,,,21319,,,,,,,,NEW_SESSION,
DATA,A001,1,1,31954,0.2926,0.1660,0.9562,13.0615,13.4277,13.3667,1.0136,,
DATA,A001,1,2,31964,0.3275,0.2429,0.9623,6.0425,14.0381,16.0522,1.0451,,
DATA,A001,1,3,31974,0.3214,0.2722,0.9598,-4.6387,15.3809,12.0850,1.0482,,
DATA,A001,1,4,31984,0.3319,0.2958,0.9828,-19.1650,10.1929,9.5215,1.0787,,
DATA,A001,1,5,31994,0.3388,0.3412,0.9869,-40.4663,-2.6855,6.1646,1.0978,,
DATA,A001,1,6,32004,0.3153,0.3410,0.9611,-49.6216,-9.5825,5.4932,1.0674,,
DATA,A001,1,7,32014,0.2694,0.3090,0.9095,-49.5605,-13.2446,7.5073,0.9977,,
DATA,A001,1,8,32024,0.3617,0.2722,0.8805,-46.9971,-17.8833,13.0615,0.9900,,
DATA,A001,1,9,32034,0.3983,0.2641,0.8729,-43.4570,-16.2964,13.7939,0.9952,,
DATA,A001,1,10,32044,0.3820,0.2412,0.8558,-38.1470,-13.7329,15.0757,0.9677,,
DATA,A001,1,11,32054,0.3034,0.1662,0.8773,-29.2358,-2.6855,10.6812,0.9430,,
DATA,A001,1,12,32064,0.3078,0.1205,0.8744,-22.2168,0.0000,7.8125,0.9348,,
DATA,A001,1,13,32074,0.2975,0.1518,0.8912,-6.9580,6.3477,1.6479,0.9518,,
DATA,A001,1,14,32084,0.2877,0.1870,0.9078,-2.1362,8.0566,-2.4414,0.9705,,
DATA,A001,1,15,32094,0.3092,0.2079,0.9152,0.9766,7.3242,-3.6621,0.9881,,
DATA,A001,1,16,32104,0.3275,0.2160,0.9369,2.3804,7.9956,-3.4790,1.0157,,
DATA,A001,1,17,32114,0.3371,0.2214,0.9479,2.1362,8.6670,-2.6855,1.0301,,
DATA,A001,1,18,32124,0.3473,0.2182,0.9501,1.0986,9.7656,0.0610,1.0348,,
DATA,A001,1,19,32134,0.3610,0.2075,0.9508,0.0000,8.9722,3.1128,1.0380,,
DATA,A001,1,20,32144,0.3590,0.2038,0.9474,-0.5493,9.6436,7.2632,1.0334,,
DATA,A001,1,21,32154,0.3353,0.2014,0.9452,-1.3428,10.6812,8.0566,1.0229,,
DATA,A001,1,22,32164,0.3124,0.2265,0.9486,-2.6855,10.9863,6.9580,1.0241,,
DATA,A001,1,23,32174,0.3214,0.2324,0.9445,-5.9814,9.0332,6.4697,1.0244,,
DATA,A001,1,24,32184,0.3280,0.2224,0.9371,-8.4839,7.3853,6.1646,1.0175,,
DATA,A001,1,25,32194,0.3173,0.2106,0.9279,-10.1929,7.0801,5.3711,1.0030,,
DATA,A001,1,51,32454,0.3139,0.1987,0.9393,-2.9907,6.9580,3.6621,1.0101,,
DATA,A001,1,52,32464,0.3185,0.2260,0.9454,-2.1362,7.5073,4.4556,1.0229,,
DATA,A001,1,53,32474,0.3183,0.2499,0.9464,-4.0894,7.8735,6.5918,1.0293,,
DATA,A001,1,54,32484,0.3095,0.2216,0.9396,-5.9204,8.7891,6.8359,1.0137,,
DATA,A001,1,55,32494,0.3275,0.1933,0.9266,-4.6387,10.4370,4.9438,1.0016,,
DATA,A001,1,56,32504,0.3344,0.1967,0.9200,-3.5400,11.4136,4.0894,0.9985,,
DATA,A001,1,57,32514,0.3075,0.2077,0.9257,-1.4648,13.3057,4.0283,0.9973,,
DATA,A001,1,58,32524,0.3236,0.2162,0.9227,-0.3662,15.8081,7.3853,1.0015,,
DATA,A001,1,59,32534,0.2963,0.2126,0.9415,-0.2441,14.0991,7.4463,1.0097,,
DATA,A001,1,60,32544,0.2924,0.2172,0.9462,0.4883,13.9160,7.8125,1.0139,,
DATA,A001,1,61,32554,0.2684,0.2204,0.9596,-0.7324,12.4512,7.7515,1.0205,,
DATA,A001,1,62,32564,0.2724,0.2292,0.9613,-1.2817,11.8408,6.1646,1.0251,,
DATA,A001,1,63,32574,0.2921,0.2053,0.9618,-1.0986,12.2070,7.0190,1.0259,,
DATA,A001,1,64,32584,0.2899,0.2150,0.9562,-2.9907,10.6812,6.2256,1.0220,,
DATA,A001,1,65,32594,0.2975,0.2197,0.9471,-3.9673,9.0942,5.7373,1.0168,,
DATA,A001,1,66,32604,0.2902,0.2199,0.9427,-4.2114,8.7280,6.1646,1.0106,,
DATA,A001,1,67,32614,0.2965,0.2175,0.9301,-4.4556,7.0801,6.2866,1.0001,,
DATA,A001,1,68,32624,0.2960,0.2150,0.9298,-4.1504,6.7139,6.5918,0.9992,,
DATA,A001,1,69,32634,0.3007,0.2265,0.9325,-3.4180,7.1411,6.8970,1.0056,,
DATA,A001,1,70,32644,0.2973,0.2104,0.9359,-2.8076,8.0566,6.2866,1.0043,,
DATA,A001,1,71,32654,0.3151,0.2248,0.9386,-2.8076,7.9956,7.5073,1.0153,,
DATA,A001,1,72,32664,0.3034,0.2194,0.9406,-2.5024,8.4229,7.8125,1.0123,,
DATA,A001,1,73,32674,0.3014,0.2365,0.9435,-3.4180,8.7280,7.2632,1.0183,,
DATA,A001,1,74,32684,0.3163,0.2202,0.9410,-5.5542,7.4463,7.6904,1.0169,,
DATA,A001,1,75,32694,0.3058,0.2109,0.9379,-2.8687,10.1929,7.6294,1.0087,,
DATA,A001,1,101,32954,0.3683,0.2502,0.6886,6.8970,1.7090,0.6104,0.8200,,
DATA,A001,1,102,32964,0.3019,0.2116,0.8607,18.1885,-24.7192,-7.9956,0.9364,,
DATA,A001,1,103,32974,0.3488,0.0583,0.9696,39.0625,-47.4243,-8.4229,1.0321,,
DATA,A001,1,104,32984,0.4674,0.3713,1.0238,162.6587,-39.6118,56.5186,1.1851,,
DATA,A001,1,105,32994,0.1918,0.4064,1.1107,40.4053,-28.8086,16.0522,1.1982,,
DATA,A001,1,106,33004,0.2963,0.3503,0.9298,1.0376,5.1880,11.4746,1.0368,,
DATA,A001,1,107,33014,0.3397,0.3295,0.8920,-1.8311,10.1929,15.8081,1.0098,,
DATA,A001,1,108,33024,0.3158,0.3337,0.9032,-4.2725,14.0381,18.3716,1.0133,,
DATA,A001,1,109,33034,0.3100,0.3105,0.9064,-7.0801,17.0898,19.0430,1.0070,,
DATA,A001,1,110,33044,0.2904,0.2634,0.9025,-7.3242,18.3105,19.2871,0.9839,,
DATA,A001,1,111,33054,0.2894,0.2670,0.9108,-5.1880,17.8223,18.7378,0.9923,,
DATA,A001,1,112,33064,0.2865,0.2805,0.9239,-3.5400,17.8223,18.2495,1.0072,,
DATA,A001,1,113,33074,0.2763,0.2778,0.9293,-4.6387,17.9443,17.8833,1.0085,,
