row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
EVENT,A003,,,117309,,,,,,,,NEW_SESSION,
DATA,A003,1,1,120856,-0.2694,0.4594,0.8873,11.2305,28.1372,-63.9038,1.0349,,
DATA,A003,1,2,120866,-0.1752,0.4374,0.8751,11.9629,36.9873,-67.5659,0.9939,,
DATA,A003,1,3,120876,-0.1759,0.3884,0.8524,22.8882,36.3159,-72.8149,0.9531,,
DATA,A003,1,4,120886,-0.1800,0.4006,0.8182,42.0532,39.1235,-65.7349,0.9286,,
DATA,A003,1,5,120896,-0.1217,0.4492,0.7958,61.3403,34.5459,-58.1665,0.9219,,
DATA,A003,1,6,120906,-0.1327,0.4350,0.7216,87.3413,40.2832,-58.4717,0.8529,,
DATA,A003,1,7,120916,-0.1278,0.5219,0.6605,103.6987,37.9028,-53.1006,0.8515,,
DATA,A003,1,8,120926,-0.0419,0.6801,0.4716,110.1074,23.1934,-38.1470,0.8287,,
DATA,A003,1,9,120936,-0.2003,0.8154,0.5441,148.2544,28.0762,-5.9204,1.0005,,
DATA,A003,1,10,120946,-0.1090,0.9040,0.7079,136.1694,24.5972,-3.8452,1.1533,,
DATA,A003,1,11,120956,-0.0838,1.0278,0.6219,86.5479,48.0957,14.0991,1.2042,,
DATA,A003,1,12,120966,-0.1080,1.0292,0.7467,71.8384,72.1436,43.2129,1.2762,,
DATA,A003,1,13,120976,-0.2152,0.7973,0.7592,43.9453,73.1812,56.5186,1.1217,,
DATA,A003,1,14,120986,-0.2926,0.6345,0.7096,40.2222,81.6040,58.8989,0.9958,,
DATA,A003,1,15,120996,-0.3346,0.5817,0.7198,33.0200,76.9043,39.4897,0.9841,,
DATA,A003,1,16,121006,-0.2665,0.6503,0.7003,38.2690,68.0542,34.3628,0.9922,,
DATA,A003,1,17,121016,-0.3209,0.7934,0.7582,28.0762,61.8286,19.8975,1.1434,,
DATA,A003,1,18,121026,-0.2879,0.7785,0.7125,13.2446,54.8096,16.1133,1.0939,,
DATA,A003,1,19,121036,-0.4557,0.7553,0.5897,5.6152,45.6543,16.4795,1.0611,,
