row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
EVENT,A001,,,19205,,,,,,,,NEW_SESSION,
EVENT,A001,1,,26930,,,,,,,,START,
DATA,A001,1,1,26953,-0.1820,0.3916,0.8055,26.1230,-14.0381,-12.1460,0.9139,,
DATA,A001,1,2,26964,-0.1681,0.3935,0.8194,28.8696,-18.7988,-11.9629,0.9244,,
DATA,A001,1,3,26974,-0.1491,0.3901,0.8431,31.3721,-21.5454,-10.8643,0.9409,,
DATA,A001,1,4,26984,-0.1225,0.3879,0.8502,33.8745,-22.7051,-8.9722,0.9425,,
DATA,A001,1,5,26994,-0.0873,0.3721,0.8514,38.0859,-21.1792,-6.2256,0.9332,,
DATA,A001,1,6,27004,-0.0712,0.4184,0.8787,40.0391,-19.8364,-3.7231,0.9759,,
DATA,A001,1,7,27014,-0.0761,0.4866,0.8868,36.0718,-13.2446,-0.3052,1.0144,,
DATA,A001,1,8,27024,-0.1134,0.5180,0.8731,34.1187,-6.3477,0.0000,1.0216,,
DATA,A001,1,9,27034,-0.0856,0.5368,0.8475,26.7334,-2.5024,-0.0610,1.0069,,
DATA,A001,1,10,27044,-0.0461,0.5188,0.8197,23.5596,-2.1973,6.9580,0.9711,,
DATA,A001,1,11,27054,-0.1257,0.3721,0.7635,24.3530,10.1318,2.3193,0.8586,,
DATA,A001,1,12,27064,-0.0890,0.4028,0.7764,32.5317,5.6763,6.4087,0.8792,,
DATA,A001,1,13,27074,-0.0724,0.4360,0.7838,41.8701,8.0566,11.1084,0.8998,,
DATA,A001,1,14,27084,-0.0780,0.4338,0.7760,45.1050,8.7891,12.8174,0.8924,,
DATA,A001,1,15,27094,-0.1083,0.4338,0.7750,50.5981,6.5918,14.7095,0.8947,,
DATA,A001,1,16,27104,-0.0966,0.4346,0.7772,57.4341,7.2632,18.7988,0.8956,,
DATA,A001,1,17,27114,-0.0954,0.4458,0.7745,64.0259,3.9062,23.6206,0.8987,,
DATA,A001,1,18,27124,-0.1073,0.5276,0.7464,67.2607,5.3101,25.6348,0.9203,,
DATA,A001,1,19,27134,0.0404,0.5242,0.7467,60.7300,14.7705,37.4756,0.9132,,
DATA,A001,1,20,27144,-0.1711,1.5320,0.6187,78.0029,31.4331,7.8125,1.6610,,
DATA,A001,1,21,27154,0.2804,1.0403,0.3790,82.9468,35.0342,19.1650,1.1421,,
DATA,A001,1,22,27164,0.1370,0.2219,0.7027,117.4927,17.7002,4.0283,0.7495,,
DATA,A001,1,23,27174,-0.0890,0.4929,0.7132,88.5010,49.3774,51.0864,0.8715,,
DATA,A001,1,24,27184,-0.1044,0.7536,0.6212,58.0444,56.9458,39.1846,0.9822,,
DATA,A001,1,25,27194,0.0440,0.7429,0.6148,43.0298,56.0913,38.5132,0.9653,,
DATA,A001,1,26,27204,0.0811,0.8308,0.6248,23.7427,67.6270,40.8325,1.0427,,
DATA,A001,1,27,27214,0.0653,0.7539,0.5760,3.3569,75.5005,43.2739,0.9510,,
DATA,A001,1,28,27224,0.0733,0.6177,0.5242,-4.2114,86.6089,49.0112,0.8135,,
DATA,A001,1,29,27234,0.0716,0.6101,0.4974,1.3428,94.5435,52.1240,0.7904,,
DATA,A001,1,30,27244,0.1073,0.6418,0.4808,8.4839,108.8867,58.8989,0.8091,,
DATA,A001,1,31,27254,0.1407,0.6733,0.4627,11.1084,122.3145,62.5610,0.8290,,
DATA,A001,1,32,27264,0.1956,0.6960,0.4329,11.6577,147.8271,68.7256,0.8427,,
DATA,A001,1,33,27274,0.2208,0.6960,0.4029,11.9019,168.7012,73.3643,0.8340,,
DATA,A001,1,34,27284,0.2364,0.7041,0.3538,14.2212,201.2939,81.2378,0.8227,,
DATA,A001,1,35,27294,0.2181,0.7253,0.3216,16.6626,223.1445,87.0972,0.8229,,
DATA,A001,1,36,27304,0.1812,0.7654,0.2813,19.2871,253.7231,95.7031,0.8353,,
DATA,A001,1,37,27314,0.1502,0.7951,0.2598,20.2026,272.1558,101.3184,0.8499,,
DATA,A001,1,38,27324,0.0914,0.8305,0.2259,20.8740,296.0205,110.0464,0.8656,,
DATA,A001,1,39,27334,0.0443,0.8550,0.2064,20.8740,309.0210,115.4785,0.8806,,
DATA,A001,1,40,27344,-0.0168,0.9050,0.1861,19.1650,324.7681,122.7417,0.9241,,
DATA,A001,1,41,27354,-0.0580,0.9294,0.1781,17.2119,331.8481,127.0142,0.9481,,
DATA,A001,1,42,27364,-0.1127,0.9565,0.1595,13.5498,339.4165,133.1177,0.9763,,
DATA,A001,1,43,27374,-0.1498,0.9729,0.1512,10.7422,342.4683,137.0239,0.9959,,
DATA,A001,1,44,27384,-0.2023,0.9953,0.1397,6.5918,342.5903,142.2729,1.0253,,
DATA,A001,1,45,27394,-0.2353,1.0014,0.1361,4.1504,339.7827,145.2637,1.0377,,
DATA,A001,1,46,27404,-0.2724,1.0173,0.1248,1.4038,332.3975,149.4141,1.0605,,
DATA,A001,1,47,27414,-0.2941,1.0281,0.1224,-0.6104,325.5005,151.7334,1.0763,,
DATA,A001,1,48,27424,-0.3310,1.0410,0.1185,-4.4556,312.8662,154.5410,1.0988,,
DATA,A001,1,49,27434,-0.3507,1.0400,0.1234,-6.4087,303.2227,155.8228,1.1045,,
DATA,A001,1,50,27444,-0.3776,1.0342,0.1387,-7.2021,287.4756,158.0811,1.1097,,
DATA,A001,1,51,27454,-0.3988,1.0427,0.1502,-5.8594,276.4282,159.9731,1.1264,,
DATA,A001,1,52,27464,-0.4237,1.0571,0.1710,-4.0894,259.4604,162.7808,1.1516,,
DATA,A001,1,53,27474,-0.4362,1.0657,0.1790,-3.4180,247.9248,164.8560,1.1653,,
DATA,A001,1,54,27484,-0.4469,1.0637,0.1856,-2.8687,236.0229,166.6870,1.1686,,
DATA,A001,1,55,27494,-0.4584,1.0517,0.1920,-0.4883,217.4683,168.8232,1.1633,,
DATA,A001,1,56,27504,-0.4731,1.0813,0.1949,2.9297,205.5664,171.4478,1.1962,,
DATA,A001,1,57,27514,-0.4804,1.1091,0.1981,5.6152,186.4014,173.6450,1.2248,,
DATA,A001,1,58,27524,-0.4880,1.1194,0.1973,6.8970,173.8892,174.9878,1.2369,,
DATA,A001,1,59,27534,-0.5016,1.1333,0.1861,7.8735,154.9072,176.1475,1.2532,,
DATA,A001,1,60,27544,-0.5094,1.1382,0.1832,8.7891,142.8223,176.3306,1.2604,,
DATA,A001,1,61,27554,-0.5265,1.1443,0.1798,10.9253,125.4883,175.5371,1.2724,,
DATA,A001,1,62,27564,-0.5419,1.1499,0.1822,12.6343,114.5020,174.4385,1.2842,,
DATA,A001,1,63,27574,-0.5610,1.1638,0.1873,14.7095,98.9990,171.5698,1.3054,,
DATA,A001,1,64,27584,-0.5693,1.1611,0.1871,15.1367,89.5386,168.5181,1.3066,,
DATA,A001,1,65,27594,-0.5834,1.1548,0.1868,15.2588,77.2705,162.5977,1.3072,,
DATA,A001,1,66,27604,-0.5946,1.1409,0.1824,14.4653,69.4580,157.3486,1.2994,,
DATA,A001,1,67,27614,-0.6078,1.1128,0.1888,14.4043,59.2041,147.9492,1.2819,,
DATA,A001,1,68,27624,-0.6159,1.0957,0.1898,15.4419,52.6123,140.9912,1.2712,,
DATA,A001,1,69,27634,-0.6095,1.0710,0.1939,17.8223,43.3350,128.7231,1.2475,,
DATA,A001,1,70,27644,-0.5990,1.0569,0.1920,19.0430,38.0859,120.1172,1.2299,,
DATA,A001,1,71,27654,-0.5766,1.0251,0.1988,20.0195,31.0059,105.9570,1.1928,,
DATA,A001,1,72,27664,-0.5580,1.0027,0.2005,21.6064,27.6489,96.1304,1.1649,,
DATA,A001,1,73,27674,-0.5256,0.9739,0.1925,24.2920,22.9492,81.5430,1.1232,,
DATA,A001,1,74,27684,-0.4975,0.9614,0.1900,26.1841,21.2402,71.7773,1.0990,,
DATA,A001,1,75,27694,-0.4491,0.9480,0.1773,28.5645,21.1182,58.0444,1.0639,,
DATA,A001,1,76,27704,-0.4303,0.9326,0.1812,29.4189,22.7661,49.1943,1.0430,,
DATA,A001,1,77,27714,-0.4223,0.9138,0.1798,28.8696,27.0386,37.5366,1.0226,,
DATA,A001,1,78,27724,-0.4252,0.8930,0.1812,28.6255,30.0903,30.5176,1.0056,,
DATA,A001,1,79,27734,-0.4242,0.8769,0.1868,29.2969,35.1562,20.8740,0.9919,,
DATA,A001,1,80,27744,-0.4164,0.8769,0.1837,29.3579,39.1846,15.0757,0.9880,,
DATA,A001,1,81,27754,-0.4008,0.8623,0.1883,27.7710,45.0439,7.7515,0.9693,,
DATA,A001,1,82,27764,-0.3937,0.8581,0.1954,27.0386,49.1943,3.5400,0.9642,,
DATA,A001,1,83,27774,-0.3871,0.8557,0.2005,26.2451,54.8706,-1.7090,0.9604,,
DATA,A001,1,84,27784,-0.3842,0.8467,0.2054,24.8413,58.1055,-5.0049,0.9522,,
DATA,A001,1,85,27794,-0.3774,0.8210,0.2064,23.1934,62.1948,-8.9722,0.9269,,
DATA,A001,1,86,27804,-0.3810,0.8074,0.2215,23.6206,63.6597,-11.3525,0.9198,,
DATA,A001,1,87,27814,-0.3864,0.8042,0.2237,25.3296,64.7583,-13.3057,0.9198,,
DATA,A001,1,88,27824,-0.3798,0.8100,0.2318,28.6255,64.0259,-15.8081,0.9242,,
DATA,A001,1,89,27834,-0.3788,0.8310,0.2384,31.6772,62.6221,-16.5405,0.9439,,
DATA,A001,1,90,27844,-0.3932,0.8786,0.2745,38.4521,57.9834,-16.4795,1.0010,,
DATA,A001,1,91,27854,-0.4091,0.9160,0.3126,42.1753,53.0396,-16.4185,1.0508,,
DATA,A001,1,92,27864,-0.4130,0.9536,0.3797,44.4946,43.4570,-16.7847,1.1064,,
DATA,A001,1,93,27874,-0.4108,0.9768,0.4161,44.3726,37.4756,-17.1509,1.1384,,
DATA,A001,1,94,27884,-0.3918,0.9756,0.4337,40.8325,29.7241,-17.8833,1.1372,,
DATA,A001,1,95,27894,-0.3798,0.9695,0.4178,37.6587,22.9492,-17.7612,1.1219,,
DATA,A001,1,96,27904,-0.3764,0.9475,0.3856,32.7759,13.4277,-18.9209,1.0900,,
DATA,A001,1,97,27914,-0.3673,0.9223,0.3651,29.7241,6.5308,-20.2637,1.0578,,
DATA,A001,1,98,27924,-0.3849,0.9075,0.3902,26.6724,-4.1504,-21.6064,1.0601,,
DATA,A001,1,99,27934,-0.3842,0.9226,0.4188,26.1230,-11.3525,-22.6440,1.0836,,
