row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
DATA,A001,1,72,33790,0.7973,-0.0877,0.5668,7.9346,5.6763,-7.1411,0.9822,,
DATA,A001,1,73,33830,0.7898,-0.0914,0.6140,-4.6387,8.5449,-3.1128,1.0045,,
DATA,A001,1,74,33870,0.7793,-0.0657,0.6467,-5.2490,1.7090,2.8687,1.0148,,
DATA,A001,1,75,33910,0.7934,-0.0953,0.6281,-4.5166,3.6621,1.0986,1.0164,,
DATA,A001,1,76,33950,0.7807,-0.0948,0.6108,-2.8687,6.5918,-0.3052,0.9958,,
DATA,A001,1,77,33990,0.7886,-0.1148,0.6240,-0.2441,3.1128,2.7466,1.0121,,
DATA,A001,1,78,34030,0.7898,-0.0999,0.6167,-0.1831,2.5635,2.6245,1.0070,,
DATA,A001,1,79,34070,0.7771,-0.1082,0.6303,0.6104,3.2959,1.6479,1.0064,,
DATA,A001,1,80,34110,0.8061,-0.1348,0.6105,-3.0518,-1.3428,2.0752,1.0202,,
DATA,A001,1,81,34150,0.7881,-0.1109,0.6196,0.1221,-1.7090,0.1221,1.0086,,
DATA,A001,1,82,34190,0.7761,-0.1124,0.6091,1.8311,3.5400,-0.8545,0.9929,,
DATA,A001,1,83,34230,0.7903,-0.1165,0.6198,-1.2207,1.0376,0.7324,1.0111,,
DATA,A001,1,84,34270,0.7903,-0.1138,0.6086,0.4272,-2.9907,-0.2441,1.0039,,
DATA,A001,1,99,34932,0.7759,-0.1290,0.6098,-0.7324,-0.9155,0.5493,0.9952,,
DATA,A001,1,100,34972,0.7851,-0.1224,0.5993,-0.7324,-3.7842,2.0142,0.9953,,
DATA,A001,1,101,35012,0.7868,-0.1321,0.6115,0.1221,3.1128,0.9766,1.0053,,
DATA,A001,1,102,35052,0.7849,-0.1302,0.6218,2.5024,1.0986,1.0376,1.0098,,
DATA,A001,1,103,35092,0.7803,-0.1253,0.6096,0.4272,-0.7324,2.1973,0.9980,,
DATA,A001,1,104,35132,0.7917,-0.1390,0.6127,2.3193,-0.7935,1.3428,1.0107,,
DATA,A001,1,105,35172,0.7751,-0.1280,0.6105,2.4414,0.3662,1.5869,0.9950,,
DATA,A001,1,106,35212,0.7715,-0.1316,0.5991,0.1831,2.0752,0.3052,0.9856,,
DATA,A001,1,107,35252,0.7934,-0.1453,0.5837,1.5869,0.9155,-1.8921,0.9957,,
DATA,A001,1,108,35292,0.7817,-0.1368,0.6015,2.1973,1.7090,2.1973,0.9958,,
DATA,A001,1,109,35332,0.7883,-0.1441,0.6015,0.0000,1.1597,-2.1362,1.0020,,
DATA,A001,1,110,35372,0.7834,-0.1334,0.6052,0.9155,2.6245,-1.5259,0.9989,,
DATA,A001,1,111,35412,0.7756,-0.1299,0.6091,-0.4272,1.4648,1.0376,0.9947,,
DATA,A001,1,112,35452,0.7864,-0.1377,0.6186,2.5024,-0.2441,-0.8545,1.0100,,
DATA,A001,1,127,36137,0.7949,-0.1390,0.6047,4.3335,0.6104,0.7324,1.0084,,
DATA,A001,1,128,36177,0.7988,-0.1497,0.5944,3.3569,-1.4648,0.4272,1.0069,,
DATA,A001,1,129,36217,0.7942,-0.1382,0.5974,3.4180,-2.2583,-0.1221,1.0033,,
DATA,A001,1,130,36257,0.7815,-0.1290,0.5795,5.3101,-0.1831,-0.4272,0.9814,,
DATA,A001,1,131,36297,0.7959,-0.1365,0.5920,2.8076,0.8545,-1.5259,1.0013,,
DATA,A001,1,132,36337,0.7800,-0.1290,0.6015,7.3853,1.5869,-2.3193,0.9934,,
DATA,A001,1,133,36377,0.7920,-0.1233,0.5949,9.3994,0.0000,-1.1597,0.9982,,
DATA,A001,1,134,36417,0.8071,-0.1399,0.6245,12.5732,-0.8545,-3.1128,1.0300,,
DATA,A001,1,135,36457,0.7998,-0.1231,0.6132,15.8081,-3.0518,-2.1362,1.0153,,
DATA,A001,1,136,36497,0.7886,-0.1026,0.6135,16.1743,-1.8311,-3.5400,1.0043,,
DATA,A001,1,137,36537,0.8003,-0.0948,0.5861,17.7002,-3.7842,-0.3662,0.9965,,
DATA,A001,1,138,36577,0.7995,-0.0840,0.5878,10.8032,-5.4932,-3.1738,0.9959,,
DATA,A001,1,139,36617,0.7961,-0.0726,0.5949,18.1274,-1.8311,2.2583,0.9965,,
DATA,A001,1,140,36657,0.7939,-0.0884,0.5620,22.8271,9.5825,-2.8076,0.9767,,
DATA,A001,1,155,37334,0.8100,-0.0389,0.6115,19.7754,6.4697,2.1362,1.0157,,
DATA,A001,1,156,37374,0.7986,-0.0286,0.5993,15.5640,2.1362,-1.0376,0.9989,,
DATA,A001,1,157,37414,0.8127,-0.0281,0.5861,15.9912,0.9155,0.5493,1.0024,,
DATA,A001,1,158,37454,0.7868,-0.0152,0.5673,11.9019,0.3662,-1.4648,0.9702,,
DATA,A001,1,159,37494,0.8017,-0.0106,0.6022,3.5400,-3.8452,-1.4038,1.0028,,
DATA,A001,1,160,37534,0.8030,-0.0005,0.5971,8.3008,-0.6714,-3.3569,1.0006,,
DATA,A001,1,161,37574,0.8127,0.0019,0.5820,3.1738,-1.1597,-2.0142,0.9996,,
DATA,A001,1,162,37614,0.7912,0.0134,0.6018,5.4321,-0.3052,-5.6763,0.9942,,
DATA,A001,1,163,37654,0.8205,0.0009,0.5920,4.6387,-0.1221,-5.0049,1.0118,,
DATA,A001,1,164,37694,0.8069,-0.0081,0.5961,2.6245,5.4321,-9.2773,1.0032,,
DATA,A001,1,165,37734,0.7832,0.0148,0.6093,-0.9155,-8.0566,-2.5024,0.9924,,
DATA,A001,1,166,37774,0.8157,-0.0010,0.5883,-5.2490,-20.0195,1.0986,1.0057,,
DATA,A001,1,167,37814,0.8127,0.0073,0.5603,-4.8218,-20.7520,0.0000,0.9871,,
DATA,A001,1,168,37854,0.8464,-0.0262,0.5576,-3.3569,-16.3574,1.7700,1.0139,,
EVENT,A001,1,,38356,,,,,,,,STOP,178
