row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
DATA,A001,1,4,15517,0.8900,0.0267,0.4640,-2.3193,1.4038,-0.5493,1.0040,,
DATA,A001,1,5,15609,0.8848,0.0169,0.4643,-1.2207,1.2207,-0.8545,0.9994,,
DATA,A001,1,6,15700,0.8904,0.0211,0.4728,-0.3052,0.0000,0.3052,1.0084,,
DATA,A001,1,7,15792,0.8851,0.0250,0.4626,0.6104,-1.4648,0.3052,0.9990,,
DATA,A001,1,8,15885,0.8917,0.0223,0.4611,-0.4272,-0.8545,0.4272,1.0041,,
DATA,A001,1,9,15977,0.8809,0.0179,0.4604,0.3662,-0.0610,0.4883,0.9941,,
DATA,A001,1,10,16072,0.8831,0.0204,0.4662,0.9155,-0.6104,1.7700,0.9989,,
DATA,A001,1,11,16173,0.8809,0.0169,0.4640,2.1362,-1.1597,0.2441,0.9958,,
DATA,A001,1,12,16257,0.8870,0.0196,0.4660,0.1831,-1.7700,0.7324,1.0022,,
DATA,A001,1,13,16353,0.8861,0.0199,0.4640,0.4883,0.3662,0.2441,1.0004,,
DATA,A001,1,14,16446,0.8802,0.0174,0.4616,1.2207,-0.6714,0.4883,0.9940,,
DATA,A001,1,15,16531,0.8797,0.0145,0.4658,2.0142,-2.3193,3.2959,0.9955,,
DATA,A001,1,16,16620,0.8951,0.0179,0.4535,1.5259,-0.9155,0.7935,1.0036,,
DATA,A001,1,17,16703,0.8843,0.0103,0.4594,0.9766,-0.4272,0.8545,0.9966,,
DATA,A001,1,18,16788,0.8890,0.0142,0.4550,2.8076,-1.8921,1.0986,0.9988,,
DATA,A001,1,19,16872,0.8880,0.0130,0.4616,1.0376,-1.1597,0.7935,1.0009,,
DATA,A001,1,20,16956,0.8895,0.0069,0.4653,0.9155,-1.5259,0.3052,1.0038,,
DATA,A001,1,21,17056,0.8970,0.0111,0.4592,0.9766,0.6104,0.1831,1.0078,,
DATA,A001,1,22,17139,0.8902,0.0118,0.4594,1.4038,0.6104,-0.4272,1.0018,,
DATA,A001,1,23,17222,0.8807,0.0184,0.4618,-0.0610,0.2441,0.1221,0.9946,,
DATA,A001,1,24,17315,0.8880,0.0199,0.4550,0.6104,-0.2441,-0.0610,0.9980,,
DATA,A001,1,25,17408,0.8880,0.0213,0.4526,1.0376,-0.2441,1.0376,0.9969,,
DATA,A001,1,26,17511,0.8944,0.0208,0.4511,0.6714,-1.2817,1.2207,1.0019,,
DATA,A001,1,27,17593,0.8836,0.0108,0.4538,1.3428,-0.7935,-0.5493,0.9934,,
DATA,A001,1,28,17689,0.8948,0.0138,0.4616,1.1597,-0.1221,0.3052,1.0070,,
